ret,cagr,sharpe,mdd,win,pf,n,bnh,year,blocked
-11.689037376114285,-11.719190404932133,-0.34226700481511146,-22.102079064539698,0.4375,0.9029727504368814,64,-64.20445839115487,2022,False
13.839391969303616,13.879936778101754,1.798060263939807,-2.127804688676966,0.6666666666666666,5.888624394708928,9,156.06935716274955,2023,False
9.718246350729842,9.718246350729842,0.0,0.0,1.0,0.0,1,118.18703344501262,2024,False
23.96899935504546,24.042197180950666,1.4298081572722192,-4.800994471311915,0.48,2.1019637888049547,25,-5.648544502259933,2025,False
1.6540090312799904,5.491695499776461,0.3318560800101025,-12.429378232930631,0.38461538461538464,1.138980368199781,13,-11.260817513254661,2026,False
