ret,cagr,sharpe,mdd,win,pf,n,bnh,year,blocked
-9.228688514705608,-9.252831196298871,-0.27376555915716255,-21.73678502825125,0.3793103448275862,0.8818611901201604,29,-64.20445839115487,2022,False
5.763370362370246,5.7796527990849,0.9239671314213554,-0.24202411239488356,0.5,24.873406951952653,2,156.06935716274955,2023,False
0.0,0.0,0.0,0.0,0.0,0.0,0,118.18703344501262,2024,False
4.362197991048555,4.374440433781812,0.6934216098434371,-3.0470869546172255,0.4,2.3091650578759593,5,-5.648544502259933,2025,False
4.09267430941318,13.964890622708559,0.5469605831731723,-9.43444240597286,0.16666666666666666,1.5228598423940436,6,-11.260817513254661,2026,False
